sub_category,ratings,no_of_ratings,discount_price_usd,actual_price_usd,discount_rate,agg_rating
0,3.1,14.0,3.000361489336065,10.832630437402097,72.30255839822024,43.4
0,4.0,692.0,2.3978792625617547,12.037594890950718,80.08008008008008,2768.0
0,4.6,6741.0,73.38233522111098,102.15688637185204,28.167020523708423,31008.6
0,4.2,7845.0,7.0851909868658876,60.236173032895536,88.2376475295059,32949.0
0,4.1,73.0,2.2773828172068926,5.410290396433306,57.906458797327396,299.29999999999995
1,4.7,8000.0,506.0730208458851,842.2701530304856,39.915593705293276,37600.0
0,4.4,34.0,6.012772623207616,12.037594890950718,50.05005005005005,149.60000000000002
0,4.0,723.0,2.6388721532714787,12.037594890950718,78.07807807807808,2892.0
2,4.0,30.0,7.663573924569226,19.158934811423066,60.0,120.0
0,4.2,3589.0,4.205325942884685,12.037594890950718,65.06506506506507,15073.800000000001
0,3.1,124.0,6.615254849981926,12.037594890950718,45.04504504504504,384.40000000000003
0,3.9,328.0,3.000361489336065,6.012772623207616,50.10020040080161,1279.2
0,4.0,69.0,18.243161826726112,38.53476322448488,52.657911194496556,276.0
1,4.3,160.0,90.25183757079166,144.4752379804796,37.53127606338616,688.0
1,4.2,8290.0,361.47728642005063,481.97373177491266,25.00062501562539,34818.0
0,4.3,12324.0,5.398240751897819,14.447523798047959,62.63552960800668,52993.2
2,4.5,3832.0,15.050006024822268,24.099289070972407,37.55,17244.0
0,3.2,34.0,2.4099289070972407,7.2177370767562365,66.6110183639399,108.80000000000001
1,4.7,1624.0,560.790456681528,842.2701530304856,33.41917024320457,7632.8
0,4.0,672.0,13.122062899144476,28.678153994457166,54.24369747899159,2688.0
0,3.4,958.0,2.6388721532714787,12.037594890950718,78.07807807807808,3257.2
0,4.0,28708.0,6.735751295336788,14.423424508976986,53.29991645781119,114832.0
0,3.1,8.0,6.012772623207616,30.112061694180024,80.03201280512204,24.8
1,4.8,679.0,1259.0673575129535,2047.234606579106,38.49911712772218,3259.2
0,4.1,3837.0,1.9279431256777926,8.651644776479094,77.71587743732591,15731.699999999999
0,4.2,26.0,4.205325942884685,12.037594890950718,65.06506506506507,109.2
0,5.0,12.0,8.00096397156284,19.26738161224244,58.47404627892432,60.0
0,4.3,5363.0,8.422701530304856,10.230148210627787,17.667844522968203,23060.899999999998
1,4.3,7879.0,361.36883961923127,577.1779732497891,37.39039665970772,33879.7
0,3.5,869.0,2.4581274852391855,18.014218580551876,86.35451505016722,3041.5
0,4.2,2594.0,1.0738643210025305,1.1447162308711893,6.189473684210524,10894.800000000001
0,4.1,4780.0,6.012772623207616,9.639715628388963,37.62499999999999,19598.0
0,3.9,957.0,7.2177370767562365,14.447523798047959,50.0417014178482,3732.2999999999997
0,4.2,77.0,14.302928063622124,14.447523798047959,1.0008340283569652,323.40000000000003
1,4.3,7879.0,530.0638631160381,824.1956862272564,35.68713450292398,33879.7
0,3.8,160.0,6.735751295336788,14.447523798047959,53.377814845704755,608.0
0,3.7,406.0,8.470900108446802,60.236173032895536,85.93718743748751,1502.2
0,2.5,5.0,3.602843716110375,24.087239426436923,85.04252126063032,12.5
2,4.8,297.0,4.807808169658996,6.627304494517412,27.45454545454545,1425.6
0,4.0,2957.0,4.615013857091216,7.2177370767562365,36.06010016694491,11828.0
0,4.1,16353.0,4.687311724304133,7.2177370767562365,35.05843071786311,67047.29999999999
0,4.1,1086.0,3.361850825400651,6.012772623207616,44.08817635270542,4452.599999999999
2,2.0,1.0,7.049042053259429,7.832268948066033,10.000000000000007,2.0
0,3.8,17.0,2.3978792625617547,3.602843716110375,33.44481605351171,64.6
0,4.1,1142.0,3.361850825400651,3.855886251355585,12.812499999999996,4682.2
0,4.1,1647.0,3.482347270755513,12.037594890950718,71.07107107107107,6752.7
0,3.6,295.0,4.398120255452464,18.06241715869382,75.65043362241494,1062.0
0,3.9,4939.0,11.80865164477648,63.851066393541394,81.50594451783356,19262.1
0,4.0,77.0,3.5787444270394024,7.2177370767562365,50.41736227045076,308.0
0,4.0,432.0,3.843836606820099,5.410290396433306,28.953229398663698,1728.0
0,4.1,9204.0,2.132787082781058,3.614893360645861,41.0,37736.399999999994
0,5.0,4.0,7.2177370767562365,24.087239426436923,70.03501750875438,20.0
0,4.5,23.0,64.77973249789132,215.68863718520305,69.96608938547486,103.5
0,4.8,259.0,4.313772743704061,4.807808169658996,10.275689223057649,1243.2
0,4.0,5.0,4.566815278949271,12.037594890950718,62.06206206206206,20.0
1,5.0,2.0,1505.000602482227,1927.8226292324377,21.932620788799298,10.0
2,3.7,929.0,2.108687793710086,4.807808169658996,56.14035087719298,3437.3
0,3.9,2495.0,2.34968068441981,19.26738161224244,87.8048780487805,9730.5
0,5.0,2.0,33.690806121219424,48.138329919267385,30.012515644555698,10.0
0,3.6,219.0,3.470297626220027,7.2177370767562365,51.919866444073456,788.4
0,4.1,1118.0,72.26171827931077,120.4361971321846,39.99999999999999,4583.799999999999
0,3.5,1720.0,6.482708760091578,48.18652849740933,86.5466366591648,6020.0
0,4.3,439.0,2.650921797806965,4.8198578141944814,45.0,1887.6999999999998
0,4.0,2150.0,9.230027714182432,15.652488251596578,41.03156274056967,8600.0
0,5.0,1.0,2.072538860103627,2.4099289070972407,13.999999999999993,5.0
0,3.8,19525.0,1.0724183636582723,6.012772623207616,82.16432865731463,74195.0
2,4.2,10.0,12.435233160621763,14.459573442583444,13.999999999999993,42.0
1,4.2,4480.0,757.9105916375468,842.2701530304856,10.015736766809724,18816.0
0,4.3,1320.0,1.7351488131100135,1.9279431256777926,9.999999999999993,5676.0
0,4.4,641.0,5.6271839980720575,10.844680081937584,48.11111111111111,2820.4
0,4.1,1925.0,3.602843716110375,6.012772623207616,40.08016032064128,7892.499999999999
0,4.1,31.0,28.84684901795397,68.68297385227136,57.99999999999999,127.1
1,4.1,844.0,843.3546210386794,1505.000602482227,43.963170536429146,3460.3999999999996
1,5.0,5.0,451.84962043619714,879.6120014459574,48.63080316168715,25.0
0,3.3,287.0,2.0484395710326546,12.037594890950718,82.98298298298299,947.0999999999999
0,4.0,895.0,1.0724183636582723,1.2049644535486204,10.99999999999999,3580.0
1,4.3,12510.0,168.57452705145198,264.97168333534165,36.380172805820834,53793.0
1,4.2,2360.0,631.3893240149416,1204.9644535486204,47.601,9912.0
0,4.2,47152.0,1.6146523677551514,3.602843716110375,55.18394648829431,198038.4
1,4.0,124.0,108.31425472948548,168.68297385227137,35.78827059075649,496.0
0,3.4,318.0,6.012772623207616,31.317026147728644,80.80030781069641,1081.2
0,3.4,224.0,5.181347150259068,24.087239426436923,78.48924462231116,761.6
0,3.7,84.0,10.15785034341487,22.8822749728883,55.60821484992101,310.8
0,3.9,21.0,144.559585492228,240.93264248704665,40.0,81.89999999999999
0,3.9,5992.0,2.9883118448005788,4.217375587420172,29.142857142857142,23368.8
0,4.0,2638.0,7.157488854078805,12.037594890950718,40.54054054054054,10552.0
0,3.9,5989.0,51.80142185805519,69.29750572358115,25.247782994261858,23357.1
2,4.3,1828.0,39.94457163513677,46.993613688396195,14.999999999999996,7860.4
1,4.7,1624.0,1132.5460898903484,1685.74527051452,32.816297355253745,7632.8
0,4.2,508.0,34.016146523677556,34.01674900590433,0.001771134057138005,2133.6
0,4.2,3210.0,1.8556452584648755,2.0604892155681407,9.941520467836245,13482.0
1,3.6,14.0,143.37872032775033,240.9808410651886,40.50202510125507,50.4
0,3.8,2254.0,4.205325942884685,9.627665983853477,56.32040050062578,8565.199999999999
0,4.2,3581.0,33.7149054102904,41.87251476081456,19.482014388489212,15040.2
0,3.7,1911.0,2.9762622002650923,33.07627424990963,91.00182149362477,7070.700000000001
0,4.3,3555.0,6.615254849981926,7.772020725388602,14.883720930232563,15286.5
0,4.5,131.0,22.8822749728883,40.94469213158212,44.114184814596825,589.5
0,4.1,2417.0,6.783949873478733,24.099289070972407,71.85000000000001,9909.699999999999
0,4.1,1003.0,7.940715748885409,30.112061694180024,73.62945178071229,4112.299999999999
2,4.7,4237.0,30.702494276418847,43.848656464634296,29.98076394613905,19913.9
2,3.7,7.0,11.80865164477648,12.037594890950718,1.9019019019018992,25.900000000000002
0,4.5,6.0,5.024701771297747,29.5216291119412,82.9795918367347,27.0
2,4.5,27.0,13.30280756717677,15.652488251596578,15.01154734411085,121.5
0,3.8,234.0,1.1929148090131343,8.422701530304856,85.83690987124464,889.1999999999999
0,3.3,21.0,2.012290637426196,7.2177370767562365,72.12020033388983,69.3
0,4.3,125.0,4.69936136883962,9.579467405711533,50.943396226415096,537.5
1,4.2,49.0,84.33546210386794,228.82274972888302,63.1437598736177,205.8
0,3.8,580.0,4.205325942884685,12.037594890950718,65.06506506506507,2204.0
0,4.2,566.0,26.497168333534162,41.511025424749974,36.16835994194485,2377.2000000000003
1,5.0,1.0,289.17941920713344,324.1354380045789,10.78438661710036,5.0
0,4.2,45.0,22.82202675021087,48.17447885287385,52.6263131565783,189.0
1,3.4,98.0,324.7379202313532,433.66670683214846,25.118088357877184,333.2
0,4.3,1053.0,13.977587661163996,18.66489938546813,25.112976113621688,4527.9
0,3.1,30.0,2.85576575491023,24.087239426436923,88.144072036018,93.0
1,3.6,74.0,89.64935534401735,273.40643451018195,67.21022476862053,266.40000000000003
0,4.3,5491.0,2.012290637426196,3.000361489336065,32.93172690763053,23611.3
2,3.6,5.0,17.978069646945418,20.47234606579106,12.183637433784575,18.0
0,3.6,44.0,3.000361489336065,8.422701530304856,64.37768240343348,158.4
0,4.3,3930.0,2.34968068441981,2.771418243161827,15.217391304347819,16899.0
0,4.1,11100.0,1.9881913483552236,3.313652247258706,40.0,45509.99999999999
0,3.9,411.0,2.5665742860585614,18.06241715869382,85.79052701801201,1602.8999999999999
0,3.9,104.0,33.61850825400651,108.43475117484034,68.99655517279697,405.59999999999997
1,4.3,2285.0,84.33546210386794,132.53404024581275,36.36694244931357,9825.5
2,5.0,1.0,19.580672370165082,30.124111338715508,34.99999999999999,5.0
1,3.5,2.0,225.31630316905654,439.79997590071093,48.768459409846834,7.0
1,2.0,1.0,4.807808169658996,8.422701530304856,42.91845493562231,2.0
0,3.9,993.0,12.941318231112183,36.136883961923125,64.18806268756252,3872.7
2,3.5,8.0,6.326063381130257,9.037233401614653,30.000000000000004,28.0
0,4.1,74.0,24.56922520785637,29.883118448005785,17.782258064516128,303.4
0,4.1,502.0,18.303410049403542,22.8822749728883,20.010531858873097,2058.2
0,4.0,2150.0,10.832630437402097,48.18652849740933,77.51937984496125,8600.0
0,4.4,165.0,9.025183757079168,12.037594890950718,25.025025025025023,726.0000000000001
2,4.6,558.0,34.58247981684541,49.403542595493434,29.999999999999993,2566.7999999999997
0,3.7,1751.0,5.71153150982046,28.85889866248946,80.20876826722339,6478.700000000001
0,4.2,3298.0,30.112061694180024,85.55247620195205,64.80281690140845,13851.6
0,4.4,3661.0,4.337872032775033,4.578864923484757,5.263157894736842,16108.400000000001
0,4.3,3170.0,65.05603084709001,108.43475117484034,40.00444493832648,13631.0
0,4.4,496.0,6.338113025665743,20.23135317508134,68.67182846932698,2182.4
0,4.4,13933.0,7.4105313893240154,10.025304253524522,26.081730769230777,61305.200000000004
1,4.4,1834.0,361.47728642005063,614.5198216652609,41.177277985842856,8069.6
0,4.3,11359.0,2.012290637426196,2.879865043981203,30.125523012552307,48843.7
1,3.9,381.0,783.2148451620677,1325.3404024581275,40.904627693426676,1485.8999999999999
0,4.0,94.0,5.892276177852754,18.06241715869382,67.37825216811207,376.0
0,4.3,2087.0,2.00024099289071,4.205325942884685,52.43553008595988,8974.1
1,4.6,35.0,963.8510663935415,1566.3332931678517,38.46449726902069,161.0
1,3.8,662.0,83.13049765031933,200.0120496445355,58.437255256340734,2515.6
0,3.8,147.0,4.651162790697675,5.1692975057235815,10.023310023310025,558.6
0,4.3,52.0,11.435112664176408,42.17375587420172,72.88571428571429,223.6
1,4.3,7879.0,843.3546210386794,1408.6034461983372,40.12831479897348,33879.7
0,4.2,4119.0,6.00072297867213,6.85624774069165,12.478031634446394,17299.8
0,3.8,2821.0,8.663694421014581,42.17375587420172,79.45714285714286,10719.8
1,1.0,1.0,63.86311603807688,132.53404024581275,51.81380125465951,1.0
0,3.7,42.0,5.892276177852754,27.702132787082782,78.72988255763376,155.4
0,4.2,211.0,22.8822749728883,45.7645499457766,50.0,886.2
0,4.0,287.0,6.735751295336788,31.317026147728644,78.49172758753366,1148.0
0,3.8,22.0,3.1449572237618995,24.087239426436923,86.94347173586794,83.6
0,4.2,363.0,12.037594890950718,36.136883961923125,66.68889629876625,1524.6000000000001
0,4.1,12436.0,1.8676949030003616,3.614893360645861,48.333333333333336,50987.6
0,3.9,18535.0,5.36209181829136,6.024822267743102,11.000000000000004,72286.5
0,3.4,1561.0,5.1692975057235815,32.52199060127727,84.10522415709522,5307.4
0,4.3,62.0,2.95216291119412,18.06241715869382,83.65577051367578,266.59999999999997
1,4.1,145.0,160.13977587661165,209.66381491745994,23.620689655172413,594.5
0,4.5,84.0,20.134956018797446,44.523436558621526,54.7767253044655,378.0
0,4.2,3874.0,1.542354500542234,2.0484395710326546,24.705882352941174,16270.800000000001
0,3.2,182.0,3.482347270755513,31.317026147728644,88.88033859176606,582.4
0,4.4,2566.0,1.1929148090131343,1.4459573442583444,17.49999999999999,11290.400000000001
0,4.0,15501.0,1.4941559224002894,3.000361489336065,50.20080321285141,62004.0
0,4.5,1502.0,65.91155560910954,90.44463188335945,27.124966693312015,6759.0
0,5.0,10.0,3.482347270755513,14.447523798047959,75.89658048373644,50.0
1,2.3,11.0,10.832630437402097,13.242559344499337,18.198362147406733,25.299999999999997
2,4.2,742.0,68.11664055910352,84.34751174840343,19.242857142857144,3116.4
0,3.6,695.0,4.325822388239547,24.087239426436923,82.04102051025512,2502.0
0,4.3,6.0,4.807808169658996,48.17447885287385,90.02001000500249,25.799999999999997
0,4.1,67.0,5.410290396433306,30.06386311603808,82.00400801603207,274.7
0,4.3,286.0,26.25617544282444,55.404265574165564,52.60983036102653,1229.8
0,4.0,144.0,2.7593685986263408,12.037594890950718,77.07707707707708,576.0
2,3.5,486.0,4.964453548620316,6.615254849981926,24.95446265938069,1701.0
2,1.0,2.0,7.049042053259429,7.832268948066033,10.000000000000007,2.0
0,3.5,7.0,3.602843716110375,12.037594890950718,70.07007007007007,24.5
0,3.9,6336.0,2.470177129774672,3.313652247258706,25.454545454545453,24710.399999999998
0,4.2,569.0,16.8574527051452,24.087239426436923,30.015007503751878,2389.8
0,4.3,1573.0,7.820219303530546,12.037594890950718,35.03503503503504,6763.9
0,3.9,96.0,2.132787082781058,7.2177370767562365,70.45075125208682,374.4
0,4.2,176.0,22.520785636823714,51.75322327991324,56.48428405122235,739.2
0,4.5,1923.0,3.602843716110375,7.229786721291722,50.16666666666666,8653.5
0,3.7,311.0,6.265815158452826,31.317026147728644,79.99230473258945,1150.7
0,3.9,24397.0,8.422701530304856,8.976985178937221,6.174496644295304,95148.3
0,2.9,794.0,3.229304735510303,4.807808169658996,32.83208020050126,2302.6
0,3.9,2598.0,3.012411133871551,4.337872032775033,30.555555555555557,10132.199999999999
0,3.9,484.0,3.602843716110375,12.037594890950718,70.07007007007007,1887.6
1,4.5,1263.0,397.62622002650926,662.7304494517413,40.00181818181818,5683.5
1,4.2,47642.0,265.080130136161,421.7255090974817,37.14391839766851,200096.4
0,3.8,241.0,8.025063260633813,15.652488251596578,48.729792147805995,915.8
0,3.7,6.0,9.627665983853477,34.64272803952284,72.20869565217392,22.200000000000003
0,3.9,74.0,22.76177852753344,36.136883961923125,37.01233744581527,288.59999999999997
0,4.1,432.0,4.530666345342813,24.087239426436923,81.19059529764883,1771.1999999999998
1,4.2,34286.0,287.9744547535848,433.77515363296783,33.61204477902164,144001.2
0,3.1,62.0,2.241233883600434,18.06241715869382,87.5917278185457,192.20000000000002
1,4.2,47642.0,168.68297385227137,301.2290637426196,44.00176007040281,200096.4
1,5.0,1.0,351.24713820942287,456.6815278949271,23.087071240105534,5.0
0,2.7,8.0,2.964212555729606,9.627665983853477,69.21151439299123,21.6
0,3.7,243.0,26.497168333534162,72.28581756838173,63.3438906484414,899.1
2,4.0,255.0,5.988673334136643,11.748403422099049,49.02564102564103,1020.0
0,3.6,826.0,1.7592481021809858,6.012772623207616,70.74148296593187,2973.6
2,4.2,16.0,10.832630437402097,11.748403422099049,7.794871794871799,67.2
0,4.2,1560.0,21.0507290034944,42.11350765152428,50.01430615164521,6552.0
0,4.0,62.0,16.556211591758043,66.26099530063864,75.01363884342608,248.0
0,4.0,10545.0,2.1689360163875167,2.891914688516689,25.0,42180.0
0,3.7,282.0,2.879865043981203,12.037594890950718,76.07607607607608,1043.4
0,4.1,1140.0,15.652488251596578,35.5464513796843,55.96610169491525,4674.0
0,3.4,5967.0,5.410290396433306,12.037594890950718,55.05505505505506,20287.8
0,3.5,3410.0,16.29111941197735,26.448969755392216,38.40546697038724,11935.0
0,5.0,3.0,13.845041571273649,34.88372093023256,60.310880829015545,15.0
0,4.1,71.0,30.00361489336065,54.10290396433306,44.543429844098,291.09999999999997
0,4.1,23.0,2.7593685986263408,4.807808169658996,42.60651629072682,94.3
0,3.9,11.0,4.205325942884685,34.94396915290999,87.9655172413793,42.9
1,4.7,439.0,2861.6700807326188,4216.170622966622,32.12632180623034,2063.3
0,4.2,343.0,1.5062055669357755,7.2177370767562365,79.13188647746244,1440.6000000000001
0,5.0,1.0,3.602843716110375,12.037594890950718,70.07007007007007,5.0
1,3.3,587.0,156.63332931678517,463.89926497168335,66.23548663601652,1937.1
0,4.3,5969.0,4.566815278949271,8.422701530304856,45.779685264663804,25666.7
0,4.1,12436.0,1.8676949030003616,3.614893360645861,48.333333333333336,50987.6
1,4.2,19.0,801.2893119652971,1143.5112664176409,29.927291886196,79.8
1,4.0,137.0,18.050367514158335,22.8822749728883,21.116377040547647,548.0
0,4.3,77.0,2.7473189540908547,8.434751174840343,67.42857142857144,331.09999999999997
0,4.0,351.0,5.964574045065671,12.037594890950718,50.45045045045045,1404.0
0,3.4,157.0,2.3978792625617547,4.807808169658996,50.12531328320803,533.8
1,4.1,11.0,1722.9786721291723,2650.80130136161,35.00159098140825,45.099999999999994
0,4.0,962.0,8.940836245330763,24.087239426436923,62.88144072036018,3848.0
2,4.6,3.0,8.181708639595133,9.627665983853477,15.01877346683354,13.799999999999999
0,4.4,992.0,4.024581274852392,4.651162790697675,13.471502590673579,4364.8
0,4.2,1426.0,5.964574045065671,18.06241715869382,66.97798532354902,5989.2
0,4.2,2035.0,2.6388721532714787,12.037594890950718,78.07807807807808,8547.0
1,4.4,2687.0,349.4276418845644,518.0142185805519,32.54477785531519,11822.800000000001
0,3.8,16.0,7.699722858175685,15.652488251596578,50.80831408775981,60.8
0,3.6,112.0,5.759730087962406,12.037594890950718,52.152152152152155,403.2
2,3.7,714.0,2.879865043981203,3.602843716110375,20.066889632107024,2641.8
0,4.1,44.0,7.940715748885409,24.087239426436923,67.03351675837919,180.39999999999998
0,4.0,3002.0,2.1568863718520306,2.5304253524521028,14.761904761904757,12008.0
0,3.9,10.0,3.361850825400651,4.807808169658996,30.075187969924816,39.0
0,4.4,38505.0,3.4220990480780817,5.6030847090010845,38.924731182795696,169422.0
0,4.3,130.0,7.591276057356309,12.037594890950718,36.93693693693694,559.0
0,3.8,10.0,11.314616218821545,15.206651403783589,25.594294770206023,38.0
2,4.0,58.0,8.639595131943608,12.350885648873358,30.048780487804876,232.0
0,3.0,23.0,2.2773828172068926,3.602843716110375,36.78929765886287,69.0
1,4.0,30.0,283.1666465839258,698.758886612845,59.475771684773235,120.0
0,4.2,10705.0,5.0608507049042055,7.940715748885409,36.2670713201821,44961.0
0,3.9,32.0,5.1692975057235815,6.012772623207616,14.028056112224455,124.8
0,3.5,8.0,2.3978792625617547,12.037594890950718,80.08008008008008,28.0
0,4.3,26064.0,3.855886251355585,9.097481624292085,57.6158940397351,112075.2
0,4.3,2982.0,5.072900349439692,5.241595372936499,3.218390804597699,12822.6
1,5.0,8.0,2891.7941920713342,3072.538860103627,5.8825836307306085,40.0
2,3.9,75.0,15.652488251596578,19.158934811423066,18.30188679245284,292.5
0,3.3,1985.0,6.012772623207616,36.136883961923125,83.36112037345782,6550.5
0,4.4,680.0,8.422701530304856,18.074466803229306,53.400000000000006,2992.0000000000005
0,3.8,920.0,4.566815278949271,6.615254849981926,30.965391621129335,3496.0
0,3.6,3495.0,1.952042414748765,18.014218580551876,89.1638795986622,12582.0
0,3.9,2462.0,4.205325942884685,18.06241715869382,76.71781187458306,9601.8
0,4.2,3218.0,4.916254970478371,5.422340040968792,9.333333333333343,13515.6
2,5.0,2.0,8.76009157729847,12.531630316905652,30.09615384615385,10.0
0,3.6,6191.0,3.349801180865165,36.08868538378118,90.71786310517528,22287.600000000002
0,3.8,198.0,7.2177370767562365,18.06241715869382,60.04002668445631,752.4
0,4.3,183.0,9.001084468008195,30.00361489336065,70.0,786.9
1,4.1,23.0,2289.4324617423786,2746.113989637306,16.63010092145679,94.3
1,4.0,327.0,96.38510663935415,445.7163513676347,78.37523655041903,1308.0
0,4.1,211.0,1.9881913483552236,6.024822267743102,67.0,865.0999999999999
0,3.9,484.0,3.602843716110375,12.037594890950718,70.07007007007007,1887.6
1,4.1,2590.0,301.2290637426196,518.1226653813712,41.86143863810786,10618.999999999998
0,3.4,21.0,8.338354018556453,15.652488251596578,46.72825250192456,71.39999999999999
0,4.8,11.0,11.676105554886131,24.087239426436923,51.52576288144073,52.8
0,3.9,96.0,2.132787082781058,7.2177370767562365,70.45075125208682,374.4
0,4.0,358.0,5.8440775997108085,10.832630437402097,46.0511679644049,1432.0
0,4.0,30.0,3.373900469936137,9.025183757079168,62.61682242990655,120.0
0,4.0,891.0,10.627786480298832,57.82624412579829,81.62117107730778,3564.0
0,4.3,4380.0,7.784070369924088,8.193758284130618,4.999999999999999,18834.0
2,4.4,729.0,8.482949752982288,9.639715628388963,11.999999999999996,3207.6000000000004
0,4.3,5.0,12.037594890950718,36.136883961923125,66.68889629876625,21.5
1,3.3,587.0,325.328352813592,1180.744668032293,72.44718848862128,1937.1
0,3.2,376.0,2.2773828172068926,13.242559344499337,82.80254777070064,1203.2
1,4.2,2033.0,253.0304856006748,602.3617303289553,57.99359871974394,8538.6
0,4.0,58.0,6.615254849981926,9.639715628388963,31.374999999999996,232.0
0,4.1,9.0,12.037594890950718,15.652488251596578,23.094688221709,36.9
0,3.9,9.0,2.5063260633811306,3.614893360645861,30.666666666666657,35.1
0,4.5,16.0,2.3978792625617547,14.459573442583444,83.41666666666666,72.0
0,5.0,2.0,5.289793951078444,12.037594890950718,56.05605605605606,10.0
0,4.2,136.0,43.36667068321485,95.19219183034102,54.44303797468355,571.2
1,4.4,4.0,114.45957344258345,355.4524641523075,67.79890843757416,17.6
0,4.8,11465.0,11.435112664176408,14.447523798047959,20.850708924103415,55032.0
1,4.2,80.0,138.55886251355585,337.26955054825885,58.91747052518757,336.0
2,5.0,5.0,12.85697071936378,18.37570791661646,30.032786885245894,25.0
0,4.0,15146.0,8.591396553801664,11.989396312808774,28.341708542713572,60584.0
0,4.4,48.0,3.590794071574889,31.317026147728644,88.53405155829167,211.20000000000002
0,3.7,439.0,3.6510422942523197,30.06386311603808,87.85571142284569,1624.3000000000002
0,3.7,225.0,3.614893360645861,24.087239426436923,84.99249624812406,832.5
0,4.0,419.0,12.591878539583083,36.136883961923125,65.15505168389463,1676.0
0,4.0,1164.0,13.242559344499337,30.112061694180024,56.022408963585434,4656.0
0,4.1,5841.0,3.000361489336065,3.723340161465237,19.41747572815534,23948.1
0,4.1,14.0,6.615254849981926,19.26738161224244,65.66604127579737,57.39999999999999
1,4.1,1461.0,385.4681286902037,662.6099530063864,41.82578650663757,5990.099999999999
0,4.1,124.0,36.61886974334257,151.82552114712618,75.88095238095238,508.4
1,4.4,7943.0,361.47728642005063,578.2624412579829,37.48906022087935,34949.200000000004
0,4.2,7839.0,3.602843716110375,6.735751295336788,46.51162790697675,32923.8
0,3.8,2118.0,9.14568020243403,9.627665983853477,5.006257822277847,8048.4
0,4.2,453.0,26.207976864682493,55.41631521870105,52.707110241356816,1902.6000000000001
0,3.5,305.0,3.8799855404265577,14.821062778648031,73.8211382113821,1067.5
1,4.0,2.0,216.88155199421618,361.47728642005063,40.00133337777926,8.0
1,4.2,34286.0,265.080130136161,361.47728642005063,26.66755558518617,144001.2
0,3.5,3427.0,2.0363899264971685,4.807808169658996,57.64411027568922,11994.5
0,3.9,3336.0,7.2177370767562365,24.087239426436923,70.03501750875438,13010.4
0,3.9,484.0,3.8799855404265577,22.8822749728883,83.04370721432333,1887.6
0,3.8,51.0,8.95288588986625,59.64574045065671,84.98989898989898,193.79999999999998
0,4.0,43.0,6.012772623207616,10.832630437402097,44.49388209121245,172.0
0,3.8,1356.0,16.25497047837089,48.18652849740933,66.2665666416604,5152.8
0,1.5,2.0,2.3978792625617547,18.014218580551876,86.68896321070234,3.0
1,3.6,45.0,74.57525003012411,187.85395830822992,60.3014753046825,162.0
0,4.1,1489.0,3.602843716110375,5.422340040968792,33.55555555555556,6104.9
0,4.2,108.0,4.7355103024460785,9.832509940956742,51.83823529411764,453.6
0,4.0,1739.0,14.628268466080252,32.52199060127727,55.02037791774732,6956.0
0,3.6,1680.0,2.0484395710326546,4.807808169658996,57.393483709273184,6048.0
1,4.3,4579.0,240.8723942643692,469.8156404386071,48.73044370351373,19689.7
1,4.2,2594.0,298.7468369683095,469.8156404386071,36.411900487304436,10894.800000000001
0,4.1,2085.0,1.7110495240390409,2.3978792625617547,28.643216080402016,8548.5
0,4.0,98.0,3.361850825400651,12.037594890950718,72.07207207207207,392.0
0,4.2,5017.0,38.546812869020364,78.14194481262803,50.67077872012335,21071.4
0,4.0,2646.0,39.7397276780335,47.7768405832028,16.822194199243373,10584.0
0,4.4,662.0,21.67731051933968,22.8822749728883,5.265929436545546,2912.8
0,4.1,9.0,2.879865043981203,13.724545125918786,79.01668129938541,36.9
0,3.8,13.0,3.000361489336065,30.06386311603808,90.02004008016033,49.4
0,4.2,15.0,2.8678153994457167,28.907097240631405,90.07919966652771,63.0
0,4.2,110.0,2.9280636221231475,9.8686588745632,70.32967032967032,462.0
1,4.1,26.0,360.57356307988914,494.0233763103989,27.012853972048106,106.6
1,4.4,1834.0,253.0304856006748,325.328352813592,22.223045297973993,8069.6
0,2.7,10.0,0.46993613688396196,14.447523798047959,96.74728940783986,27.0
0,4.0,9.0,4.807808169658996,8.422701530304856,42.91845493562231,36.0
0,3.5,10.0,2.771418243161827,6.024822267743102,54.0,35.0
0,4.1,614.0,59.03120857934692,125.07531027834679,52.803468208092475,2517.3999999999996
1,3.8,19.0,126.50921797806966,289.17941920713344,56.25234384766031,72.2
0,4.2,18142.0,5.410290396433306,12.037594890950718,55.05505505505506,76196.40000000001
0,3.9,133.0,8.422701530304856,60.236173032895536,86.01720344068814,518.6999999999999
0,4.2,15467.0,3.482347270755513,3.602843716110375,3.3444816053511706,64961.4
0,3.9,12330.0,178.27449090251838,222.85817568381734,20.005406866720737,48087.0
1,4.7,8000.0,698.758886612845,1203.7594890950718,41.95195195195195,37600.0
0,3.6,656.0,5.2777443065429575,21.67731051933968,75.6531406336854,2361.6
0,3.3,343.0,3.120857934690927,13.146162188215449,76.26031164069661,1131.8999999999999
0,4.6,486.0,158.82636462224366,167.14061935172913,4.9744070362627,2235.6
1,4.2,83.0,308.33835401855646,542.1135076515243,43.122916203600795,348.6
0,4.1,1159.0,1.9158934811423065,5.542836486323654,65.43478260869566,4751.9
0,4.5,7756.0,18.06241715869382,24.087239426436923,25.01250625312657,34902.0
0,3.8,18833.0,13.387155078925172,36.136883961923125,62.954318106035345,71565.4
0,4.0,426.0,22.8822749728883,36.14893360645861,36.7,1704.0
